District,Block,Gram Panchayat,Village,Beneficiary_Count
Mayurbhanj,Bangriposi,Sorishpal,Jerkani,1
Mayurbhanj,Bangriposi,Sorishpal,Kukurbhuka,1
Mayurbhanj,Bangripsoi,Kumbharmundhakata,Gamhapur,12
Mayurbhanj,Bangripsoi,Sorishapal,Amdapani,18
Mayurbhanj,Baripada,Badajod,Badajod,6
Mayurbhanj,Baripada,Badjod,Badjod,122
Mayurbhanj,Baripada,Bankisole,Badabila,32
Mayurbhanj,Baripada,Bankisole,Badabrahman mara,15
Mayurbhanj,Baripada,Bankisole,Bankisole,64
Mayurbhanj,Baripada,Bankisole,Sanbrahmanmara,23
Mayurbhanj,Baripada,Bankisole,Tentulisole,50
Mayurbhanj,Baripada,Betna,Betna,47
Mayurbhanj,Baripada,Betna,Damdorpur,227
Mayurbhanj,Baripada,Bhagabanpur,Machakandana,10
Mayurbhanj,Baripada,Bhagabatachandra,Urachandabila,8
Mayurbhanj,Baripada,Bhagabatch.pur,Jaganathpur,7
Mayurbhanj,Baripada,Bhagabatchandrapur,Dhansole,27
Mayurbhanj,Baripada,Bhagabatchpur,Bhagabat Ch.pur,49
Mayurbhanj,Baripada,Budhikha mari,"Ahari ""କ""",11
Mayurbhanj,Baripada,Budhikha mari,Naya Purusot tampur,13
Mayurbhanj,Baripada,Budhikhamari,Ahari,21
Mayurbhanj,Baripada,Budhikhamari,Budhikhamari,35
Mayurbhanj,Baripada,Budhikhamari,Kailashchandrapur,37
Mayurbhanj,Baripada,Budhikhamari,Radhikasole,1
Mayurbhanj,Baripada,Chandanpur,Asan Sila,1
Mayurbhanj,Baripada,Chandanpur,Badapeta,23
Mayurbhanj,Baripada,Chandanpur,Badpeta,9
Mayurbhanj,Baripada,Chandanpur,Balidam,8
Mayurbhanj,Baripada,Chandanpur,Bautisole,10
Mayurbhanj,Baripada,Chandanpur,Bholghati,4
Mayurbhanj,Baripada,Chandanpur,Binodpur,17
Mayurbhanj,Baripada,Chandanpur,Chandanpur,42
Mayurbhanj,Baripada,Chandanpur,Dhenkinanjia,12
Mayurbhanj,Baripada,Chandanpur,Dhenkinedia,14
Mayurbhanj,Baripada,Chandanpur,Karatpata,74
Mayurbhanj,Baripada,Chandanpur,Meghamari,23
Mayurbhanj,Baripada,Chandanpur,Tarana,22
Mayurbhanj,Baripada,Hatikot,Kanchanpal,9
Mayurbhanj,Baripada,Hatikote,Hatikote,116
Mayurbhanj,Baripada,Hatikote,Jamdapal,5
Mayurbhanj,Baripada,Khadisole,Dumapada,12
Mayurbhanj,Baripada,Khadisole,Karanjia,25
Mayurbhanj,Baripada,Khadisole,Khadipal,2
Mayurbhanj,Baripada,Khadisole,Khadisole,18
Mayurbhanj,Baripada,Khadisole,Sankhajod,7
Mayurbhanj,Baripada,Khadisole,Sankhjod,1
Mayurbhanj,Baripada,Khadisole,Shankhjod,20
Mayurbhanj,Baripada,Khodisole,Karanjia,33
Mayurbhanj,Baripada,Kohi,Pratapchndrapur,19
Mayurbhanj,Baripada,Laxmiposi,Chenadhua,21
Mayurbhanj,Baripada,Laxmiposi,Indapahi,3
Mayurbhanj,Baripada,Laxmiposi,Indopahi,22
Mayurbhanj,Baripada,Laxmiposi,kainfulia,10
Mayurbhanj,Baripada,Nua Nagar,Badjode,9
Mayurbhanj,Baripada,Rajabasa,Baura,134
Mayurbhanj,Baripada,Rajabasa,Indapahi,20
Mayurbhanj,Baripada,Rajabasa,Kasipal,17
Mayurbhanj,Baripada,Rajabasa,Kukudajodi,19
Mayurbhanj,Baripada,Rajabasa,Nayaradha nagar,8
Mayurbhanj,Baripada,Rajabasa,Salabani,25
Mayurbhanj,Baripada,Sankhabanga,Hesildihi,10
Mayurbhanj,Baripada,Sankhabanga,Nuadihi,20
Mayurbhanj,Baripada,Sankhabanga,Ranibhole,17
Mayurbhanj,Baripada,Sankhabhanga,Baghuasole,19
Mayurbhanj,Baripada,Sankhabhanga,Jambhiradiha,4
Mayurbhanj,Baripada,Sankhabhanga,Ranibhole,11
Mayurbhanj,Baripada,Sankhabhanga,Sikarghati,3
Mayurbhanj,Baripada,Shankhabhanga,Ranibhole (Dabkisole),14
Mayurbhanj,Baripada,Sorishpal,Astabeda,33
Mayurbhanj,Baripada,Sorishpal,Kamalpur,11
Mayurbhanj,Baripada,Sorispal,Sorispal,25
Mayurbhanj,Baripada,Ufalgadia,Badabanagan,2
Mayurbhanj,Barsahi,Barsahi,Barsahi,41
Mayurbhanj,Barsahi,Jadunathpur,Jadunathpur,13
Mayurbhanj,Barsahi,Khanua,Khanua,41
Mayurbhanj,Barsahi,Kuchilakhunta,Baghamara,11
Mayurbhanj,Barsahi,Kuchilakhunta,Kuchilakhunta,8
Mayurbhanj,Barsahi,Madgovindapur,Jodida,31
Mayurbhanj,Barsahi,Naupal,Astajharan,21
Mayurbhanj,Barsahi,Salgoan,Narangoan,10
Mayurbhanj,Betnoti,Agria,Agria,8
Mayurbhanj,Betnoti,Agria,Angaragodia,12
Mayurbhanj,Betnoti,Agria,Nuagoan,17
Mayurbhanj,Betnoti,Ambagadia,Amabagadia Angargadia,9
Mayurbhanj,Betnoti,Ambagadia,Ambagadia,16
Mayurbhanj,Betnoti,Ambagadia,Bamada,17
Mayurbhanj,Betnoti,Ambagadia,Mantridahi,8
Mayurbhanj,Betnoti,Ambagadia,Purunapani,1
Mayurbhanj,Betnoti,Ambagadia,Purunapani Samil Kakharu Kunta,37
Mayurbhanj,Betnoti,Ambagadia,Samil Kakharu Kunta,1
Mayurbhanj,Betnoti,Ambagadia,Samil Kakharu G Kunta,1
Mayurbhanj,Betnoti,Ambagodia,Ambagodia,23
Mayurbhanj,Betnoti,Ambagodia,Purunapani,6
Mayurbhanj,Betnoti,Baishnga,Padmapur,12
Mayurbhanj,Betnoti,Baisinga,Ajadiha,8
Mayurbhanj,Betnoti,Baisinga,Bad Damdorpur,23
Mayurbhanj,Betnoti,Baisinga,Bad damdorpur,6
Mayurbhanj,Betnoti,Baisinga,Banadamdorpur,9
Mayurbhanj,Betnoti,Baisinga,Bidukudia,35
Mayurbhanj,Betnoti,Baisinga,Khairabani,25
Mayurbhanj,Betnoti,Baisinga,Khairbani,5
Mayurbhanj,Betnoti,Baisinga,Mohanpur,26
Mayurbhanj,Betnoti,Baisinga,Nachipuria,5
Mayurbhanj,Betnoti,Baisinga,Nuagaon,23
Mayurbhanj,Betnoti,Baisinga,Paikajugpura,5
Mayurbhanj,Betnoti,Baisinga,Raghunathpur,23
Mayurbhanj,Betnoti,Baisinga,Raghunathur,1
Mayurbhanj,Betnoti,Betnoti,Ambajoda,21
Mayurbhanj,Betnoti,Betnoti,Bhurudubani,9
Mayurbhanj,Betnoti,Betnoti,Raghunathpur,7
Mayurbhanj,Betnoti,Chachinapada,Sarda,20
Mayurbhanj,Betnoti,Chanchiapada,Chanchiapada,21
Mayurbhanj,Betnoti,Chanchipada,Sharada,5
Mayurbhanj,Betnoti,Dahikoti,Agada,2
Mayurbhanj,Betnoti,Dahikoti,Bhalia,13
Mayurbhanj,Betnoti,Dahikoti,Dahikoti,8
Mayurbhanj,Betnoti,Jugal,Bagalpur,14
Mayurbhanj,Betnoti,Kalama,Kalama,55
